crab_year,fishery,size,sex,total,target_stock
2021,QO21,120,1,3,BSSC
2021,QO21,121,1,1,BSSC
2021,QO21,129,1,1,BSSC
2021,QT21,71,2,1,WBT
2021,QT21,73,2,1,WBT
2021,QT21,75,2,1,WBT
2021,QT21,77,2,1,WBT
2021,QT21,79,2,2,WBT
2021,QT21,80,2,1,WBT
2021,QT21,82,2,1,WBT
2021,QT21,83,2,4,WBT
2021,QT21,84,2,1,WBT
2021,QT21,85,2,1,WBT
2021,QT21,86,1,1,WBT
2021,QT21,87,1,1,WBT
2021,QT21,88,1,1,WBT
2021,QT21,88,2,1,WBT
2021,QT21,89,1,1,WBT
2021,QT21,90,2,1,WBT
2021,QT21,91,1,1,WBT
2021,QT21,92,1,1,WBT
2021,QT21,93,1,2,WBT
2021,QT21,93,2,2,WBT
2021,QT21,94,1,2,WBT
2021,QT21,95,1,5,WBT
2021,QT21,96,1,6,WBT
2021,QT21,97,1,5,WBT
2021,QT21,98,2,1,WBT
2021,QT21,99,1,3,WBT
2021,QT21,100,1,5,WBT
2021,QT21,101,1,2,WBT
2021,QT21,102,1,5,WBT
2021,QT21,103,1,9,WBT
2021,QT21,104,1,5,WBT
2021,QT21,105,1,9,WBT
2021,QT21,106,1,10,WBT
2021,QT21,107,1,12,WBT
2021,QT21,108,1,11,WBT
2021,QT21,109,1,10,WBT
2021,QT21,110,1,23,WBT
2021,QT21,111,1,23,WBT
2021,QT21,112,1,22,WBT
2021,QT21,113,1,21,WBT
2021,QT21,114,1,21,WBT
2021,QT21,115,1,27,WBT
2021,QT21,116,1,20,WBT
2021,QT21,117,1,30,WBT
2021,QT21,118,1,20,WBT
2021,QT21,119,1,25,WBT
2021,QT21,120,1,19,WBT
2021,QT21,121,1,21,WBT
2021,QT21,122,1,26,WBT
2021,QT21,123,1,18,WBT
2021,QT21,124,1,11,WBT
2021,QT21,125,1,10,WBT
2021,QT21,126,1,7,WBT
2021,QT21,127,1,10,WBT
2021,QT21,128,1,11,WBT
2021,QT21,129,1,10,WBT
2021,QT21,130,1,6,WBT
2021,QT21,131,1,5,WBT
2021,QT21,132,1,4,WBT
2021,QT21,133,1,4,WBT
2021,QT21,134,1,1,WBT
2021,QT21,135,1,3,WBT
2021,QT21,136,1,3,WBT
2021,QT21,138,1,1,WBT
2021,QT21,139,1,4,WBT
2021,QT21,142,1,2,WBT
2021,QT21,144,1,1,WBT
2021,QT21,149,1,1,WBT
2022,QT22,75,2,1,WBT
2022,QT22,80,2,1,WBT
2022,QT22,89,2,1,WBT
2022,QT22,90,1,2,WBT
2022,QT22,92,1,1,WBT
2022,QT22,93,1,1,WBT
2022,QT22,94,1,1,WBT
2022,QT22,96,1,3,WBT
2022,QT22,97,1,1,WBT
2022,QT22,98,1,4,WBT
2022,QT22,99,1,2,WBT
2022,QT22,100,1,6,WBT
2022,QT22,101,1,3,WBT
2022,QT22,102,1,2,WBT
2022,QT22,103,1,6,WBT
2022,QT22,104,1,4,WBT
2022,QT22,105,1,6,WBT
2022,QT22,106,1,5,WBT
2022,QT22,107,1,4,WBT
2022,QT22,108,1,9,WBT
2022,QT22,109,1,6,WBT
2022,QT22,110,1,10,WBT
2022,QT22,111,1,9,WBT
2022,QT22,112,1,10,WBT
2022,QT22,113,1,6,WBT
2022,QT22,114,1,15,WBT
2022,QT22,115,1,14,WBT
2022,QT22,116,1,9,WBT
2022,QT22,117,1,3,WBT
2022,QT22,118,1,8,WBT
2022,QT22,119,1,10,WBT
2022,QT22,120,1,12,WBT
2022,QT22,121,1,12,WBT
2022,QT22,122,1,13,WBT
2022,QT22,123,1,2,WBT
2022,QT22,124,1,7,WBT
2022,QT22,125,1,8,WBT
2022,QT22,126,1,6,WBT
2022,QT22,127,1,4,WBT
2022,QT22,128,1,2,WBT
2022,QT22,129,1,3,WBT
2022,QT22,130,1,1,WBT
2022,QT22,131,1,2,WBT
2022,QT22,132,1,2,WBT
2022,TT22,81,1,1,EBT
2022,TT22,84,1,1,EBT
2022,TT22,94,1,2,EBT
2022,TT22,96,1,2,EBT
2022,TT22,98,1,1,EBT
2022,TT22,100,1,2,EBT
2022,TT22,101,1,1,EBT
2022,TT22,102,1,1,EBT
2022,TT22,103,1,1,EBT
2022,TT22,104,1,3,EBT
2022,TT22,105,1,4,EBT
2022,TT22,106,1,3,EBT
2022,TT22,107,1,1,EBT
2022,TT22,108,1,3,EBT
2022,TT22,109,1,4,EBT
2022,TT22,110,1,3,EBT
2022,TT22,111,1,6,EBT
2022,TT22,112,1,8,EBT
2022,TT22,113,1,7,EBT
2022,TT22,114,1,7,EBT
2022,TT22,115,1,4,EBT
2022,TT22,116,1,6,EBT
2022,TT22,117,1,2,EBT
2022,TT22,118,1,8,EBT
2022,TT22,119,1,7,EBT
2022,TT22,120,1,4,EBT
2022,TT22,121,1,4,EBT
2022,TT22,122,1,3,EBT
2022,TT22,123,1,6,EBT
2022,TT22,124,1,2,EBT
2022,TT22,125,1,3,EBT
2022,TT22,126,1,3,EBT
2022,TT22,127,1,3,EBT
2022,TT22,128,1,2,EBT
2022,TT22,129,1,1,EBT
2022,TT22,130,1,2,EBT
2022,TT22,131,1,2,EBT
2022,TT22,132,1,1,EBT
2022,TT22,133,1,1,EBT
2022,TT22,134,1,2,EBT
2022,TT22,135,1,1,EBT
2022,TT22,136,1,2,EBT
2022,TT22,138,1,1,EBT
2022,TT22,139,1,2,EBT
2023,QT23,66,1,1,WBT
2023,QT23,74,2,1,WBT
2023,QT23,80,2,1,WBT
2023,QT23,82,1,1,WBT
2023,QT23,87,1,1,WBT
2023,QT23,89,2,1,WBT
2023,QT23,91,1,5,WBT
2023,QT23,92,1,1,WBT
2023,QT23,93,1,1,WBT
2023,QT23,94,1,3,WBT
2023,QT23,94,2,1,WBT
2023,QT23,96,1,1,WBT
2023,QT23,97,1,1,WBT
2023,QT23,98,1,3,WBT
2023,QT23,99,1,4,WBT
2023,QT23,100,1,3,WBT
2023,QT23,101,1,2,WBT
2023,QT23,101,2,1,WBT
2023,QT23,102,1,2,WBT
2023,QT23,103,1,8,WBT
2023,QT23,104,1,4,WBT
2023,QT23,105,1,7,WBT
2023,QT23,106,1,9,WBT
2023,QT23,107,1,12,WBT
2023,QT23,108,1,13,WBT
2023,QT23,109,1,10,WBT
2023,QT23,110,1,10,WBT
2023,QT23,111,1,17,WBT
2023,QT23,112,1,18,WBT
2023,QT23,113,1,11,WBT
2023,QT23,114,1,18,WBT
2023,QT23,115,1,25,WBT
2023,QT23,116,1,23,WBT
2023,QT23,117,1,25,WBT
2023,QT23,118,1,27,WBT
2023,QT23,119,1,29,WBT
2023,QT23,120,1,28,WBT
2023,QT23,121,1,32,WBT
2023,QT23,122,1,33,WBT
2023,QT23,123,1,22,WBT
2023,QT23,124,1,31,WBT
2023,QT23,125,1,26,WBT
2023,QT23,126,1,20,WBT
2023,QT23,127,1,17,WBT
2023,QT23,128,1,25,WBT
2023,QT23,129,1,23,WBT
2023,QT23,130,1,19,WBT
2023,QT23,131,1,17,WBT
2023,QT23,132,1,21,WBT
2023,QT23,133,1,14,WBT
2023,QT23,134,1,15,WBT
2023,QT23,135,1,19,WBT
2023,QT23,136,1,12,WBT
2023,QT23,137,1,12,WBT
2023,QT23,138,1,16,WBT
2023,QT23,139,1,9,WBT
2023,QT23,140,1,7,WBT
2023,QT23,141,1,3,WBT
2023,QT23,142,1,4,WBT
2023,QT23,143,1,4,WBT
2023,QT23,144,1,3,WBT
2023,QT23,145,1,1,WBT
2023,QT23,146,1,2,WBT
2023,QT23,147,1,3,WBT
2023,QT23,149,1,2,WBT
2023,QT23,151,1,1,WBT
2023,QT23,152,1,1,WBT
2023,QT23,157,1,1,WBT
2023,QT23,159,1,1,WBT
2023,TR23,117,1,1,BBRKC
2023,TR23,131,1,1,BBRKC
2023,TR23,133,1,1,BBRKC
2023,TR23,148,1,1,BBRKC
2023,TT23,77,2,1,EBT
2023,TT23,94,1,1,EBT
2023,TT23,101,1,2,EBT
2023,TT23,102,1,1,EBT
2023,TT23,103,1,1,EBT
2023,TT23,104,1,2,EBT
2023,TT23,107,1,1,EBT
2023,TT23,108,1,1,EBT
2023,TT23,109,1,2,EBT
2023,TT23,110,1,1,EBT
2023,TT23,111,1,1,EBT
2023,TT23,112,1,1,EBT
2023,TT23,115,1,2,EBT
2023,TT23,117,1,2,EBT
2023,TT23,118,1,4,EBT
2023,TT23,119,1,2,EBT
2023,TT23,121,1,1,EBT
2023,TT23,122,1,1,EBT
2023,TT23,124,1,4,EBT
2023,TT23,125,1,2,EBT
2023,TT23,126,1,2,EBT
2023,TT23,127,1,1,EBT
2023,TT23,128,1,1,EBT
2023,TT23,129,1,1,EBT
2023,TT23,132,1,1,EBT
2023,TT23,135,1,1,EBT
2023,TT23,136,1,1,EBT
2023,TT23,138,1,1,EBT
2023,TT23,139,1,1,EBT
2023,TT23,140,1,1,EBT
2023,TT23,141,1,1,EBT
2023,TT23,146,1,1,EBT
2023,TT23,153,1,1,EBT
2023,TT23,154,1,1,EBT
2023,TT23,162,1,1,EBT
2024,QO24,85,1,1,BSSC
2024,QO24,87,1,1,BSSC
2024,QO24,92,1,1,BSSC
2024,QO24,92,2,1,BSSC
2024,QO24,97,1,1,BSSC
2024,QO24,99,1,1,BSSC
2024,QO24,103,1,2,BSSC
2024,QO24,104,1,1,BSSC
2024,QO24,105,1,1,BSSC
2024,QO24,106,1,1,BSSC
2024,QO24,107,1,1,BSSC
2024,QO24,109,1,1,BSSC
2024,QO24,110,1,2,BSSC
2024,QO24,112,1,1,BSSC
2024,QO24,114,1,1,BSSC
2024,QO24,116,1,1,BSSC
2024,QO24,117,1,2,BSSC
2024,QO24,118,1,1,BSSC
2024,QO24,122,1,1,BSSC
2024,QO24,128,1,1,BSSC
2024,QO24,130,1,1,BSSC
2024,QO24,132,1,1,BSSC
2024,QO24,135,1,1,BSSC
2024,QT24,74,2,1,WBT
2024,QT24,78,1,1,WBT
2024,QT24,78,2,3,WBT
2024,QT24,82,1,1,WBT
2024,QT24,82,2,3,WBT
2024,QT24,83,1,1,WBT
2024,QT24,83,2,1,WBT
2024,QT24,84,2,3,WBT
2024,QT24,86,1,2,WBT
2024,QT24,87,1,3,WBT
2024,QT24,87,2,2,WBT
2024,QT24,88,1,1,WBT
2024,QT24,88,2,4,WBT
2024,QT24,89,1,1,WBT
2024,QT24,89,2,2,WBT
2024,QT24,90,1,2,WBT
2024,QT24,90,2,2,WBT
2024,QT24,91,1,4,WBT
2024,QT24,92,1,3,WBT
2024,QT24,92,2,2,WBT
2024,QT24,93,1,2,WBT
2024,QT24,94,1,6,WBT
2024,QT24,94,2,2,WBT
2024,QT24,95,1,3,WBT
2024,QT24,95,2,2,WBT
2024,QT24,96,1,7,WBT
2024,QT24,96,2,1,WBT
2024,QT24,97,1,4,WBT
2024,QT24,97,2,3,WBT
2024,QT24,98,1,3,WBT
2024,QT24,99,1,4,WBT
2024,QT24,100,1,4,WBT
2024,QT24,100,2,1,WBT
2024,QT24,101,1,6,WBT
2024,QT24,101,2,1,WBT
2024,QT24,102,1,11,WBT
2024,QT24,102,2,1,WBT
2024,QT24,103,1,7,WBT
2024,QT24,104,1,8,WBT
2024,QT24,105,1,8,WBT
2024,QT24,106,1,12,WBT
2024,QT24,107,1,15,WBT
2024,QT24,107,2,1,WBT
2024,QT24,108,1,9,WBT
2024,QT24,109,1,15,WBT
2024,QT24,110,1,18,WBT
2024,QT24,111,1,17,WBT
2024,QT24,112,1,20,WBT
2024,QT24,113,1,14,WBT
2024,QT24,114,1,24,WBT
2024,QT24,115,1,20,WBT
2024,QT24,116,1,11,WBT
2024,QT24,117,1,25,WBT
2024,QT24,118,1,18,WBT
2024,QT24,119,1,20,WBT
2024,QT24,120,1,21,WBT
2024,QT24,121,1,23,WBT
2024,QT24,122,1,42,WBT
2024,QT24,123,1,31,WBT
2024,QT24,124,1,30,WBT
2024,QT24,125,1,27,WBT
2024,QT24,126,1,24,WBT
2024,QT24,127,1,25,WBT
2024,QT24,128,1,19,WBT
2024,QT24,129,1,40,WBT
2024,QT24,130,1,41,WBT
2024,QT24,131,1,30,WBT
2024,QT24,132,1,41,WBT
2024,QT24,133,1,34,WBT
2024,QT24,134,1,21,WBT
2024,QT24,135,1,26,WBT
2024,QT24,136,1,10,WBT
2024,QT24,137,1,33,WBT
2024,QT24,138,1,8,WBT
2024,QT24,139,1,15,WBT
2024,QT24,140,1,10,WBT
2024,QT24,141,1,11,WBT
2024,QT24,142,1,18,WBT
2024,QT24,143,1,12,WBT
2024,QT24,144,1,10,WBT
2024,QT24,145,1,2,WBT
2024,QT24,146,1,11,WBT
2024,QT24,147,1,2,WBT
2024,QT24,148,1,1,WBT
2024,QT24,149,1,3,WBT
2024,QT24,150,1,1,WBT
2024,QT24,151,1,4,WBT
2024,QT24,152,1,1,WBT
2024,QT24,154,1,1,WBT
2024,QT24,157,1,1,WBT
2024,QT24,161,1,2,WBT
2024,QT24,164,1,1,WBT
2024,TR24,145,1,1,BBRKC
2024,TT24,79,2,1,EBT
2024,TT24,83,2,1,EBT
2024,TT24,95,1,1,EBT
2024,TT24,99,1,4,EBT
2024,TT24,103,1,1,EBT
2024,TT24,104,1,1,EBT
2024,TT24,108,1,1,EBT
2024,TT24,109,1,1,EBT
2024,TT24,110,1,2,EBT
2024,TT24,111,1,2,EBT
2024,TT24,113,1,1,EBT
2024,TT24,114,1,3,EBT
2024,TT24,115,1,3,EBT
2024,TT24,116,1,1,EBT
2024,TT24,117,1,4,EBT
2024,TT24,118,1,1,EBT
2024,TT24,120,1,3,EBT
2024,TT24,121,1,2,EBT
2024,TT24,122,1,6,EBT
2024,TT24,124,1,2,EBT
2024,TT24,125,1,2,EBT
2024,TT24,126,1,2,EBT
2024,TT24,127,1,6,EBT
2024,TT24,128,1,1,EBT
2024,TT24,130,1,1,EBT
2024,TT24,131,1,2,EBT
2024,TT24,132,1,6,EBT
2024,TT24,133,1,4,EBT
2024,TT24,134,1,3,EBT
2024,TT24,135,1,3,EBT
2024,TT24,136,1,3,EBT
2024,TT24,137,1,1,EBT
2024,TT24,138,1,2,EBT
2024,TT24,142,1,1,EBT
2024,TT24,144,1,1,EBT
2024,TT24,147,1,1,EBT
2024,TT24,148,1,1,EBT
2024,TT24,149,1,1,EBT
2024,TT24,151,1,1,EBT
2024,TT24,153,1,1,EBT
2024,TT24,156,1,1,EBT
2024,TT24,157,1,1,EBT
2024,TT24,162,1,1,EBT
